Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
7344226749,2021-04-20 00:18:00,2021-04-19 12:19:00,,District of Columbia,202,Computer  & technical support,Y
5097922859,2021-04-20 00:18:41,2021-04-19 13:10:00,Spokane Valley,Washington,509,"Calls pretending to be government, businesses, or family and friends",Y
9096160260,2021-04-20 00:19:23,2021-04-19 12:00:00,BAton Rouge,Louisiana,909,Dropped call or no message,Y
7737764735,2021-04-20 00:19:44,2021-04-19 11:03:00,,Minnesota,952,Computer  & technical support,Y
9366665456,2021-04-20 00:19:55,2021-04-19 15:36:00,,Texas,214,Warranties  & protection plans,Y
4806906563,2021-04-20 00:20:45,2021-04-19 18:58:00,Phoenix,Arizona,602,Other,Y
8883681951,2021-04-20 00:23:34,2021-04-19 10:12:00,,Virginia,804,No Subject Provided,N
7189051388,2021-04-20 00:23:54,2021-04-19 15:53:00,,New York,718,"Calls pretending to be government, businesses, or family and friends",Y
7184995593,2021-04-20 00:25:11,2021-04-15 16:19:00,,New York,718,"Reducing your debt (credit cards, mortgage, student loans)",Y
3304435030,2021-04-20 00:27:26,2021-04-19 10:02:00,,Virginia,804,No Subject Provided,
5635627041,2021-04-20 00:26:22,2021-04-14 14:06:00,,New York,718,"Calls pretending to be government, businesses, or family and friends",Y
8177799732,2021-04-20 00:27:37,2021-04-19 10:38:00,Haltom City,Texas,817,Other,Y
3862510201,2021-04-20 00:28:59,2021-04-19 17:49:00,DAYTONA BEACH,Florida,386,Dropped call or no message,
6576578819,2021-04-20 00:29:47,2021-04-19 07:54:00,Centerville,Utah,801,Other,Y
3862194075,2021-04-20 00:29:48,2021-04-19 16:42:00,DAYTONA BEACH,Florida,386,Dropped call or no message,
,2021-04-20 00:30:38,2021-04-19 13:20:00,,Washington,509,Medical  & prescriptions,Y
5629516639,2021-04-20 00:30:43,2021-04-19 10:40:00,,California,562,Other,Y
3863101511,2021-04-20 00:30:59,2021-04-19 15:29:00,DAYTONA BEACH,Florida,386,Dropped call or no message,
8163326930,2021-04-20 00:31:34,2021-04-19 13:09:00,,California,559,Other,N
8016965397,2021-04-20 00:31:36,2021-04-19 14:53:00,,,801,Other,Y
2125416397,2021-04-20 00:33:21,2021-04-19 15:27:00,,Virginia,804,No Subject Provided,N
7023351291,2021-04-20 00:32:18,2021-04-19 20:45:00,LAS VEGAS,Nevada,702,"Calls pretending to be government, businesses, or family and friends",N
2073525328,2021-04-20 00:34:03,2021-04-19 10:55:00,Bridgton,Maine,207,Warranties  & protection plans,Y
5095291535,2021-04-20 00:34:26,2021-03-17 09:45:00,Walla Walla,Washington,509,Medical  & prescriptions,Y
,2021-04-20 00:35:44,2021-03-30 11:18:00,Walla Walla,Washington,509,Medical  & prescriptions,Y
8458871286,2021-04-20 00:36:53,2021-04-19 19:30:00,,Hawaii,808,"Lotteries, prizes  & sweepstakes",Y
6157327756,2021-04-20 00:37:51,2021-04-19 12:02:00,Los Angeles,California,562,"Calls pretending to be government, businesses, or family and friends",N
7027182146,2021-04-20 00:38:33,2021-04-19 10:25:00,LAS VEGAS,Nevada,702,"Calls pretending to be government, businesses, or family and friends",N
5621660248,2021-04-20 00:38:36,2021-04-19 15:27:00,Los Angeles,California,562,"Calls pretending to be government, businesses, or family and friends",N
6469483188,2021-04-20 00:16:45,2021-04-19 22:52:00,,Texas,210,No Subject Provided,Y
5056291463,2021-04-20 00:40:01,2021-04-19 11:34:00,West Palm Beach,Florida,561,Other,N
7123890514,2021-04-20 00:40:07,2021-04-19 15:52:00,Los Angeles,California,562,Home improvement  & cleaning,N
4028029585,2021-04-20 00:40:17,2021-03-22 18:16:00,Elkhorn,Nebraska,402,"Calls pretending to be government, businesses, or family and friends",Y
8339531007,2021-04-20 00:40:53,2021-04-19 15:09:00,West Palm Beach,Florida,561,Other,N
5619834948,2021-04-20 00:41:42,2021-04-19 16:59:00,West Palm Beach,Florida,561,Other,N
9283964365,2021-04-20 00:43:34,2021-04-19 13:30:00,GOODYEAR,Arizona,623,Vacation  & timeshares,Y
2182775792,2021-04-20 00:43:53,2021-04-19 21:00:00,,Arizona,480,"Calls pretending to be government, businesses, or family and friends",N
5304837653,2021-04-20 00:44:10,2021-04-19 13:24:00,San Diego,California,619,"Calls pretending to be government, businesses, or family and friends",Y
2132942232,2021-04-20 00:45:18,2021-04-19 13:49:00,Battle Ground,Washington,559,Other,Y
6025032501,2021-04-20 00:46:09,2021-04-16 18:17:00,GOODYEAR,Arizona,623,Vacation  & timeshares,Y
6239755317,2021-04-20 00:48:11,2021-04-16 18:09:00,GOODYEAR,Arizona,623,Vacation  & timeshares,Y
4792796269,2021-04-20 00:48:12,2021-04-19 16:39:00,Shawnee,Kansas,913,Other,Y
7027182146,2021-04-20 00:49:15,2021-04-19 22:26:00,LAS VEGAS,Nevada,702,"Calls pretending to be government, businesses, or family and friends",N
6026696950,2021-04-20 00:50:32,2021-04-15 17:29:00,GOODYEAR,Arizona,623,Vacation  & timeshares,Y
7027896865,2021-04-20 00:54:08,2021-04-19 13:05:00,LAS VEGAS,Nevada,702,"Calls pretending to be government, businesses, or family and friends",N
7033821814,2021-04-20 00:54:58,2021-04-19 10:00:00,Roanoke,Virginia,540,Other,Y
8333142271,2021-04-20 00:55:14,2021-04-15 08:56:00,GOODYEAR,Arizona,623,"Calls pretending to be government, businesses, or family and friends",Y
5413038352,2021-04-20 00:56:23,2021-04-19 09:12:00,,Hawaii,808,Other,Y
9283805705,2021-04-20 00:56:49,2021-04-14 15:13:00,GOODYEAR,Arizona,623,Vacation  & timeshares,Y
4016663702,2021-04-20 00:58:09,2021-04-09 10:18:00,,Texas,915,"Calls pretending to be government, businesses, or family and friends",N
5714104838,2021-04-20 00:58:41,2021-04-19 09:00:00,Roanoke,Virginia,540,Warranties  & protection plans,Y
8483056379,2021-04-20 00:59:39,2021-04-19 10:42:00,,Hawaii,808,Other,Y
6198660732,2021-04-20 01:00:29,2021-03-31 12:27:00,GOODYEAR,Arizona,623,"Calls pretending to be government, businesses, or family and friends",Y
9544345353,2021-04-20 01:02:09,2021-04-19 14:41:00,,California,310,Other,Y
9282129714,2021-04-20 01:02:27,2021-04-19 10:44:00,,Hawaii,808,Other,Y
,2021-04-20 01:03:02,2021-04-19 00:00:00,North Bloomfield,Ohio,330,"Reducing your debt (credit cards, mortgage, student loans)",Y
3108503514,2021-04-20 01:03:28,2021-04-19 14:02:00,,California,310,Other,Y
6233264029,2021-04-20 01:03:52,2021-03-10 13:17:00,GOODYEAR,Arizona,623,Vacation  & timeshares,Y
3108281755,2021-04-20 01:04:52,2021-04-19 13:37:00,,California,310,Other,Y
5205745534,2021-04-20 01:05:20,2021-03-04 12:28:00,GOODYEAR,Arizona,623,Vacation  & timeshares,Y
3108889667,2021-04-20 01:06:02,2021-04-19 12:21:00,,California,310,Other,N
2066562714,2021-04-20 01:06:33,2021-04-19 12:17:00,Foster City,California,650,"Calls pretending to be government, businesses, or family and friends",Y
9122500536,2021-04-20 01:06:41,2021-04-19 14:50:00,LAS VEGAS,Nevada,702,"Calls pretending to be government, businesses, or family and friends",N
918653286867,2021-04-20 01:07:39,2021-04-20 11:32:00,,Oklahoma,918,"Calls pretending to be government, businesses, or family and friends",Y
3108471935,2021-04-20 01:08:00,2021-04-19 08:27:00,,California,310,Other,N
2029671008,2021-04-20 01:10:02,2021-04-19 14:34:00,WALNUT CREEK,California,925,Warranties  & protection plans,Y
3108266793,2021-04-20 01:10:16,2021-04-16 13:06:00,,California,310,Other,N
8448579746,2021-04-20 01:10:31,2021-04-15 18:27:00,Brenham,Texas,817,Other,Y
4154965328,2021-04-20 01:11:22,2021-04-19 10:15:00,WALNUT CREEK,California,925,Dropped call or no message,Y
3108451129,2021-04-20 01:11:43,2021-04-16 12:57:00,,California,310,Other,N
7405016964,2021-04-20 01:12:54,2021-04-19 08:11:00,san pedro,California,740,Other,Y
9285567033,2021-04-20 01:13:09,2021-04-19 13:48:00,Maricopa,Arizona,480,"Calls pretending to be government, businesses, or family and friends",Y
3474980198,2021-04-20 01:13:43,2021-04-20 01:07:00,Lockwood,New York,607,"Energy, solar,  & utilities",Y
3108811260,2021-04-20 01:13:49,2021-04-16 12:22:00,,California,310,Other,N
8887315194,2021-04-20 01:13:52,2021-04-19 16:07:00,,California,949,"Calls pretending to be government, businesses, or family and friends",Y
7405850269,2021-04-20 01:14:21,2021-04-19 09:35:00,san pedro,California,740,Other,Y
7759644707,2021-04-20 01:15:40,2021-04-19 12:53:00,Santa Rosa,California,707,Dropped call or no message,
3108912580,2021-04-20 01:15:57,2021-04-16 10:27:00,,California,310,Other,Y
7405506351,2021-04-20 01:16:08,2021-04-19 08:37:00,san pedro,California,740,Other,Y
7405506351,2021-04-20 01:17:08,2021-04-19 08:37:00,san pedro,California,740,Other,Y
3237472588,2021-04-20 01:17:13,2021-04-19 13:57:00,,California,323,Other,Y
3108292629,2021-04-20 01:17:19,2021-04-16 09:24:00,,California,310,Other,N
7405506351,2021-04-20 01:18:42,2021-04-19 08:37:00,san pedro,California,740,Other,Y
3108249814,2021-04-20 01:19:18,2021-04-14 11:46:00,,California,310,Other,N
8185794712,2021-04-20 01:19:21,2021-04-18 13:16:00,,California,818,Dropped call or no message,Y
7405506351,2021-04-20 01:19:36,2021-04-19 08:37:00,san pedro,California,740,Other,Y
8183484942,2021-04-20 01:19:53,2021-04-19 10:31:00,,California,818,Dropped call or no message,Y
7405506351,2021-04-20 01:20:21,2021-04-19 08:37:00,san pedro,California,740,Other,Y
3108959104,2021-04-20 01:20:25,2021-04-14 08:54:00,,California,310,Other,N
9259336527,2021-04-20 01:20:26,2021-04-19 16:35:00,,California,925,Dropped call or no message,Y
2175314764,2021-04-20 01:20:27,2021-04-19 11:51:00,Springfield,Illinois,217,No Subject Provided,N
8185064764,2021-04-20 01:20:32,2021-04-19 13:54:00,,California,818,Dropped call or no message,Y
8186549638,2021-04-20 01:21:08,2021-04-19 14:21:00,,California,818,Dropped call or no message,Y
3108935539,2021-04-20 01:21:31,2021-04-09 10:06:00,,California,310,Other,N
7406942824,2021-04-20 01:21:54,2021-04-19 09:28:00,san pedro,California,740,Other,Y
,2021-04-20 01:22:38,2021-03-01 09:05:00,Coral springs,Florida,609,Other,Y
7406942824,2021-04-20 01:23:02,2021-04-19 09:28:00,san pedro,California,740,Other,Y
3108188849,2021-04-20 01:23:26,2021-04-06 12:55:00,,California,310,Vacation  & timeshares,N
3108367495,2021-04-20 01:24:36,2021-04-06 12:24:00,,California,310,Work from home  & other ways to make money,N
2407674848,2021-04-20 01:25:35,2021-04-19 14:01:00,,California,559,No Subject Provided,N
4703132004,2021-04-20 01:25:18,2021-04-19 09:54:00,san pedro,California,740,Other,Y
3108960457,2021-04-20 01:25:42,2021-04-06 09:22:00,,California,310,"Lotteries, prizes  & sweepstakes",N
4703132004,2021-04-20 01:26:01,2021-04-19 09:54:00,san pedro,California,740,Other,Y
3108661605,2021-04-20 01:27:11,2021-04-06 07:01:00,,California,310,Home security  & alarms,N
3147200595,2021-04-20 01:27:58,2021-04-13 16:57:00,,Illinois,847,No Subject Provided,N
7405251504,2021-04-20 01:27:29,2021-04-19 11:15:00,san pedro,California,740,Other,Y
4077945615,2021-04-20 01:28:35,2021-04-19 12:45:00,North Las Vegas,Nevada,407,"Calls pretending to be government, businesses, or family and friends",Y
3147863087,2021-04-20 01:29:31,2021-04-19 14:45:00,,Illinois,847,No Subject Provided,N
7408060635,2021-04-20 01:28:54,2021-04-19 12:43:00,san pedro,California,740,Other,Y
9015639541,2021-04-20 01:29:09,2021-04-19 09:13:00,,Tennessee,901,No Subject Provided,Y
3108324397,2021-04-20 01:29:20,2021-04-05 08:00:00,,California,310,Other,N
7406921669,2021-04-20 01:30:18,2021-04-19 13:17:00,san pedro,California,740,Other,Y
8473288462,2021-04-20 01:31:06,2021-04-19 14:28:00,,Illinois,847,No Subject Provided,N
740503956,2021-04-20 01:31:50,2021-04-19 13:17:00,san pedro,California,740,Other,Y
3108707433,2021-04-20 01:31:53,2021-04-05 10:04:00,,California,310,Other,N
3144882905,2021-04-20 01:32:32,2021-04-13 11:44:00,,Illinois,847,No Subject Provided,N
3108389165,2021-04-20 01:33:00,2021-04-02 15:19:00,,California,310,Charities,N
8327891380,2021-04-20 01:33:06,2021-04-16 17:10:00,,California,559,No Subject Provided,Y
7405044735,2021-04-20 01:33:12,2021-04-19 13:42:00,san pedro,California,740,Other,Y
4056546655,2021-04-20 01:34:01,2021-04-16 13:34:00,,Illinois,847,No Subject Provided,N
4807763815,2021-04-20 01:34:27,2021-04-02 09:13:00,,California,310,"Lotteries, prizes  & sweepstakes",N
7405821287,2021-04-20 01:34:53,2021-04-19 15:24:00,san pedro,California,740,Other,Y
4154085556,2021-04-20 01:35:28,2021-04-13 20:48:00,,Illinois,847,No Subject Provided,N
5626899093,2021-04-20 01:35:52,2021-04-19 22:26:00,,California,949,"Calls pretending to be government, businesses, or family and friends",N
3146685639,2021-04-20 01:37:01,2021-04-13 11:36:00,,Illinois,847,No Subject Provided,N
3105711122,2021-04-20 01:36:57,2021-04-01 09:25:00,,California,310,Other,N
7144026196,2021-04-20 01:37:49,2021-04-19 22:35:00,,California,949,"Calls pretending to be government, businesses, or family and friends",N
3146685621,2021-04-20 01:38:28,2021-04-13 10:45:00,,Illinois,847,No Subject Provided,N
3104240602,2021-04-20 01:38:24,2021-03-22 14:04:00,,California,310,Other,Y
8042942367,2021-04-20 01:39:20,2021-04-15 12:24:00,Rockport,Indiana,804,Warranties  & protection plans,Y
8474843914,2021-04-20 01:40:06,2021-04-12 17:57:00,,Illinois,847,No Subject Provided,N
3865973087,2021-04-20 01:40:21,2021-03-15 09:28:00,,California,310,Other,N
8065313740,2021-04-20 01:41:02,2021-04-13 08:01:00,Sedona,Arizona,972,Warranties  & protection plans,
3146685648,2021-04-20 01:42:15,2021-04-12 16:46:00,,Illinois,847,No Subject Provided,N
4693272062,2021-04-20 01:42:46,2021-04-13 12:26:00,Sedona,Texas,972,Warranties  & protection plans,
4152338915,2021-04-20 01:43:31,2021-04-12 16:30:00,,Illinois,847,No Subject Provided,N
3146685619,2021-04-20 01:44:52,2021-04-12 13:22:00,,Illinois,847,No Subject Provided,N
8328316097,2021-04-20 01:44:58,2021-04-14 11:15:00,Sedona,Texas,972,Warranties  & protection plans,Y
6098047122,2021-04-20 01:46:17,2021-04-10 15:35:00,,Illinois,847,No Subject Provided,N
9725527834,2021-04-20 01:46:25,2021-04-15 10:45:00,Sedona,Texas,972,Warranties  & protection plans,Y
7318880102,2021-04-20 01:46:55,2021-04-12 14:48:00,Eagan,Minnesota,763,Other,Y
,2021-04-20 01:47:23,2021-04-09 18:14:00,,Illinois,847,No Subject Provided,N
7632755966,2021-04-20 01:47:56,2021-04-19 15:53:00,Eagan,Minnesota,763,Other,Y
9728293791,2021-04-20 01:48:00,2021-04-16 12:26:00,Sedona,Texas,972,Warranties  & protection plans,Y
6093225712,2021-04-20 01:48:47,2021-04-09 18:14:00,,Illinois,847,No Subject Provided,N
6309122793,2021-04-20 01:50:10,2021-04-09 09:38:00,,Illinois,847,No Subject Provided,N
9726761148,2021-04-20 01:49:49,2021-04-19 16:15:00,Sedona,Texas,972,Warranties  & protection plans,Y
4155043792,2021-04-20 01:51:58,2021-04-08 16:53:00,,Illinois,847,No Subject Provided,Y
4353109940,2021-04-20 01:52:12,2021-04-09 09:31:00,Ogden,Utah,801,Warranties  & protection plans,Y
3144854950,2021-04-20 01:53:23,2021-04-08 16:12:00,,Illinois,847,No Subject Provided,N
2532626876,2021-04-20 01:54:09,2021-04-19 11:25:00,Winston-Salem,North Carolina,336,Other,N
8473509218,2021-04-20 01:54:46,2021-04-08 11:46:00,,Illinois,847,No Subject Provided,N
3147105558,2021-04-20 01:56:34,2021-04-08 10:21:00,,Illinois,847,No Subject Provided,N
,2021-04-20 01:56:20,2021-04-14 09:27:00,La Mesa,California,619,"Calls pretending to be government, businesses, or family and friends",Y
,2021-04-20 01:57:44,2021-04-07 19:15:00,,Illinois,847,No Subject Provided,N
2133808556,2021-04-20 01:58:17,2021-04-19 12:21:00,Los Angeles,California,213,"Calls pretending to be government, businesses, or family and friends",Y
8472465385,2021-04-20 01:59:07,2021-04-07 15:45:00,,Illinois,847,No Subject Provided,N
3147105559,2021-04-20 02:00:40,2021-04-07 13:54:00,,Illinois,847,No Subject Provided,N
5103064001,2021-04-20 02:02:17,2021-04-07 11:58:00,,Illinois,847,No Subject Provided,N
8473988332,2021-04-20 02:03:40,2021-04-07 11:52:00,,Illinois,847,No Subject Provided,N
9252906903,2021-04-20 02:04:13,2021-04-19 16:40:00,Oakland,California,925,Dropped call or no message,N
2029799080,2021-04-20 02:05:14,2021-04-06 08:32:00,,Illinois,847,No Subject Provided,N
3147105638,2021-04-20 02:06:29,2021-04-05 12:50:00,,Illinois,847,No Subject Provided,N
8478680519,2021-04-20 02:07:44,2021-04-03 12:09:00,,Illinois,847,No Subject Provided,N
3102447087,2021-04-20 02:09:38,2021-04-19 14:13:00,Oceanside,California,760,Warranties  & protection plans,Y
,2021-04-20 02:13:43,2021-04-19 15:38:00,caspian,Michigan,906,Medical  & prescriptions,Y
4708676439,2021-04-20 02:15:41,2020-02-11 10:04:00,,Texas,281,"Calls pretending to be government, businesses, or family and friends",Y
,2021-04-20 02:17:06,2021-04-19 13:35:00,,Colorado,617,"Calls pretending to be government, businesses, or family and friends",Y
8008924357,2021-04-20 02:17:45,2021-04-19 12:54:00,Colerain Township,Ohio,513,Dropped call or no message,N
8003810149,2021-04-20 02:20:17,2021-04-19 11:25:00,Colerain Township,Ohio,513,Dropped call or no message,N
2709030077,2021-04-20 02:20:46,2021-04-19 13:00:00,Owensboro,Kentucky,270,"Calls pretending to be government, businesses, or family and friends",Y
,2021-04-20 02:26:48,2021-04-19 14:45:00,Kenyon,Minnesota,616,"Calls pretending to be government, businesses, or family and friends",Y
7609928462,2021-04-20 02:27:19,2021-04-19 14:54:00,Palm Desert,California,760,Dropped call or no message,Y
7605018554,2021-04-20 02:29:23,2021-04-19 12:40:00,Palm Desert,California,760,Dropped call or no message,Y
9199578320,2021-04-20 02:31:34,2021-04-19 15:10:00,McLean,Virginia,704,Dropped call or no message,N
7602326416,2021-04-20 02:33:03,2021-04-15 12:00:00,,California,562,Other,N
9149892990,2021-04-20 02:34:58,2021-04-19 13:03:00,Bronx,New York,914,Dropped call or no message,
6282412979,2021-04-20 02:36:33,2021-04-19 17:08:00,Santa Rosa,California,707,Dropped call or no message,Y
6147625055,2021-04-20 02:48:35,2021-04-19 00:00:00,Reynoldsburg,Ohio,614,Other,N
,2021-04-20 02:11:00,2021-04-19 15:42:00,,Illinois,773,No Subject Provided,Y
,2021-04-20 02:57:05,2021-04-17 12:00:00,Brooklyn,New York,201,Other,N
4072427687,2021-04-20 03:02:47,2021-04-19 00:00:00,Orlando,Florida,407,"Energy, solar,  & utilities",Y
5094743835,2021-04-20 03:04:55,2021-03-04 14:05:00,Seattle,Washington,206,Warranties  & protection plans,Y
3215783654,2021-04-20 03:07:44,2021-04-16 16:19:00,Dallas,Texas,469,Medical  & prescriptions,Y
2064586161,2021-04-20 03:08:49,2021-04-19 06:30:00,BELLINGHAM,Washington,208,Dropped call or no message,Y
6184318913,2021-04-20 03:12:24,2021-04-19 13:54:00,CARBONDALE,Illinois,618,Other,N
9065861428,2021-04-20 03:15:50,2021-04-19 17:26:00,,Michigan,906,Medical  & prescriptions,Y
9703461216,2021-04-20 03:18:35,2021-04-19 18:21:00,,Colorado,303,No Subject Provided,Y
8663164706,2021-04-20 03:18:36,2020-12-01 02:00:00,West Toluca Lake,California,818,Other,N
,2021-04-20 03:27:30,2021-04-20 00:00:00,,New York,845,No Subject Provided,Y
8452883827,2021-04-20 03:29:06,2021-04-20 00:00:00,,New York,845,No Subject Provided,Y
6263774164,2021-04-20 03:35:00,2021-04-19 16:22:00,Camarillo,California,805,Other,Y
48607286662,2021-04-20 03:42:20,2021-04-19 15:24:00,San Antonio,Texas,210,"Calls pretending to be government, businesses, or family and friends",Y
3309928766,2021-04-20 03:44:02,2021-04-19 17:49:00,New  Springfield,Ohio,330,Medical  & prescriptions,Y
2672724537,2021-04-20 03:55:49,2021-04-19 09:23:00,,New York,917,Warranties  & protection plans,Y
9703297287,2021-04-20 03:55:55,2021-04-19 13:11:00,Grand Junction,Colorado,970,Dropped call or no message,N
8054687132,2021-04-20 04:03:12,2021-04-19 13:51:00,Grand Terrace,California,909,"Calls pretending to be government, businesses, or family and friends",Y
4142403040,2021-04-20 04:06:02,2021-04-18 16:54:00,,New York,917,Other,N
9853049582,2021-04-20 04:12:30,2021-04-19 13:52:00,,Arkansas,501,Other,Y
9853049582,2021-04-20 04:13:52,2021-04-19 13:52:00,,Arkansas,501,Other,Y
2819175451,2021-04-20 04:14:29,2021-04-19 16:51:00,,Texas,713,Dropped call or no message,Y
7134862093,2021-04-20 04:15:48,2021-04-19 16:48:00,,Texas,713,Dropped call or no message,Y
8334497588,2021-04-20 04:15:50,2021-04-19 11:43:00,,Arkansas,501,Other,Y
864163163043,2021-04-20 04:26:13,2021-04-20 02:14:00,high rolls,New Mexico,575,Other,Y
2152335219,2021-04-20 04:30:57,2021-04-16 16:42:00,,Pennsylvania,215,Warranties  & protection plans,Y
2158676672,2021-04-20 04:33:25,2021-04-16 15:05:00,,Pennsylvania,215,Other,Y
5104721670,2021-04-20 04:34:54,2021-04-14 15:46:00,,Pennsylvania,215,Warranties  & protection plans,Y
3202827764,2021-04-20 04:35:35,2021-04-19 18:44:00,,Minnesota,320,Other,Y
3202827764,2021-04-20 04:37:01,2021-04-19 18:43:00,,Minnesota,320,No Subject Provided,Y
3202829440,2021-04-20 04:38:03,2021-04-19 18:02:00,,Minnesota,320,Other,Y
2604955010,2021-04-20 04:41:42,2021-04-19 19:16:00,,Indiana,260,Other,Y
3523532516,2021-04-20 04:49:37,2021-04-19 19:41:00,Kissimmee,Florida,863,Other,N
5592453390,2021-04-20 04:50:23,2021-04-19 09:51:00,Kissimmee,Florida,863,Other,N
,2021-04-20 05:10:09,2021-04-19 00:00:00,,New York,716,Other,Y
3374339048,2021-04-20 05:16:43,2021-04-19 14:06:00,Lake Charles,Louisiana,337,"Calls pretending to be government, businesses, or family and friends",Y
5056584233,2021-04-20 05:19:38,2021-04-19 10:44:00,,New Mexico,505,Other,N
6193489779,2021-04-20 05:20:29,2021-04-17 11:42:00,Liberty Corner,New Jersey,908,Other,N
7818448252,2021-04-20 05:24:18,2021-04-15 06:10:00,Woburn,Massachusetts,781,"Reducing your debt (credit cards, mortgage, student loans)",Y
6193489779,2021-04-20 05:25:47,2021-04-17 11:42:00,Liberty Corner,New Jersey,908,Other,N
5713343782,2021-04-20 05:31:35,2021-04-19 13:47:00,Leesburg,Virginia,571,"Calls pretending to be government, businesses, or family and friends",Y
4066378207,2021-04-20 05:33:04,2021-04-19 10:35:00,,North Carolina,828,Other,Y
9292979373,2021-04-20 05:34:47,2021-04-19 13:58:00,,New York,718,Other,Y
7038447929,2021-04-20 05:35:02,2021-04-19 10:08:00,,North Carolina,828,Other,Y
9414990777,2021-04-20 05:35:22,2021-04-19 09:15:00,,New York,718,Other,Y
8124804464,2021-04-20 05:37:16,2021-04-19 14:29:00,Evansville,Indiana,812,Dropped call or no message,Y
7139990625,2021-04-20 05:38:23,2021-04-19 10:00:00,,North Carolina,828,Other,Y
2677086231,2021-04-20 05:40:21,2021-04-19 20:48:00,Phoenixville,Pennsylvania,610,Other,Y
2153158725,2021-04-20 05:41:17,2021-04-19 16:52:00,Phoenixville,Pennsylvania,610,"Energy, solar,  & utilities",Y
9739693665,2021-04-20 05:41:53,2021-04-19 16:02:00,Phoenixville,Pennsylvania,610,Other,Y
9739693995,2021-04-20 05:42:56,2021-04-17 16:54:00,Phoenixville,Pennsylvania,610,Other,N
2156869839,2021-04-20 05:43:50,2021-04-15 12:41:00,Phoenixville,Pennsylvania,610,Other,Y
6106730698,2021-04-20 05:44:28,2021-04-15 09:00:00,Phoenixville,Pennsylvania,610,Other,Y
9739693995,2021-04-20 05:45:12,2021-04-14 14:52:00,Phoenixville,Pennsylvania,610,Other,Y
